"TimeCreated","LogName","ProviderName","EventId","Level","RecordId","MachineName","UserId","ProcessId","ThreadId"
"22-04-2026 8.32.49 PM","Application","Microsoft-Windows-Security-SPP","16394","Information","12916","DESKTOP-G8U5C6E",,"13448","0"
"22-04-2026 8.32.40 PM","Application","Microsoft-Windows-RestartManager","10001","Information","12915","DESKTOP-G8U5C6E","S-1-5-18","23068","21104"
"22-04-2026 8.32.20 PM","Application","Microsoft-Windows-RestartManager","10000","Information","12914","DESKTOP-G8U5C6E","S-1-5-18","23068","21104"
"22-04-2026 8.32.20 PM","Application","Microsoft-Windows-RestartManager","10001","Information","12913","DESKTOP-G8U5C6E","S-1-5-18","23068","21104"
"22-04-2026 8.32.14 PM","Application","Microsoft-Windows-RestartManager","10000","Information","12912","DESKTOP-G8U5C6E","S-1-5-18","23068","21104"
"22-04-2026 8.32.14 PM","Application","Microsoft-Windows-RestartManager","10001","Information","12911","DESKTOP-G8U5C6E","S-1-5-18","23068","21104"
"22-04-2026 8.27.49 PM","Application","Microsoft-Windows-RestartManager","10000","Information","12910","DESKTOP-G8U5C6E","S-1-5-18","23068","21104"
"22-04-2026 8.25.16 PM","Application","Microsoft-Windows-Security-SPP","16384","Information","12909","DESKTOP-G8U5C6E",,"20788","0"
"22-04-2026 8.24.45 PM","Application","Microsoft-Windows-Security-SPP","16394","Information","12908","DESKTOP-G8U5C6E",,"20788","0"
"22-04-2026 8.07.19 PM","Application","ASUSSystemAnalysis","0",,"12907","DESKTOP-G8U5C6E",,"4748","0"
"22-04-2026 7.56.07 PM","Application","Microsoft-Windows-Security-SPP","16384","Information","12906","DESKTOP-G8U5C6E",,"22032","0"
"22-04-2026 7.55.37 PM","Application","Microsoft-Windows-Security-SPP","16394","Information","12905","DESKTOP-G8U5C6E",,"22032","0"
"22-04-2026 7.25.47 PM","Application","Microsoft-Windows-Security-SPP","16384","Information","12904","DESKTOP-G8U5C6E",,"20972","0"
"22-04-2026 7.25.14 PM","Application","Microsoft-Windows-Security-SPP","16394","Information","12903","DESKTOP-G8U5C6E",,"20972","0"
"22-04-2026 6.40.20 PM","Application","Microsoft-Windows-Security-SPP","16384","Information","12902","DESKTOP-G8U5C6E",,"7596","0"
"22-04-2026 6.39.48 PM","Application","Microsoft-Windows-Security-SPP","16394","Information","12901","DESKTOP-G8U5C6E",,"7596","0"
"22-04-2026 6.28.32 PM","Application","VSS","8224","Information","12900","DESKTOP-G8U5C6E",,"22964","0"
"22-04-2026 6.26.46 PM","Application","Microsoft-Windows-System-Restore","8302","Information","12899","DESKTOP-G8U5C6E","S-1-5-18","21104","14328"
"22-04-2026 6.26.46 PM","Application","Microsoft-Windows-System-Restore","8301","Information","12898","DESKTOP-G8U5C6E","S-1-5-18","21104","14328"
"22-04-2026 6.25.33 PM","Application","Microsoft-Windows-System-Restore","8300","Information","12897","DESKTOP-G8U5C6E","S-1-5-18","21104","14328"
"22-04-2026 6.25.22 PM","Application","System Restore","8194","Information","12896","DESKTOP-G8U5C6E",,"10820","0"
"22-04-2026 6.25.20 PM","Application","VSS","8231","Information","12895","DESKTOP-G8U5C6E",,"10820","0"
"22-04-2026 6.22.47 PM","Application","Microsoft-Windows-CertificateServicesClient-AutoEnrollment","64","Warning","12894","DESKTOP-G8U5C6E",,"13596","0"
"22-04-2026 6.22.35 PM","Application","ESENT","326","Information","12893","DESKTOP-G8U5C6E",,"5424","0"
"22-04-2026 6.22.35 PM","Application","ESENT","105","Information","12892","DESKTOP-G8U5C6E",,"5424","0"
"22-04-2026 6.22.35 PM","Application","ESENT","302","Information","12891","DESKTOP-G8U5C6E",,"5424","0"
"22-04-2026 6.22.35 PM","Application","ESENT","301","Information","12890","DESKTOP-G8U5C6E",,"5424","0"
"22-04-2026 6.22.35 PM","Application","ESENT","300","Information","12889","DESKTOP-G8U5C6E",,"5424","0"
"22-04-2026 6.22.35 PM","Application","ESENT","102","Information","12888","DESKTOP-G8U5C6E",,"5424","0"
"22-04-2026 6.17.50 PM","Application","Microsoft-Windows-Security-SPP","16384","Information","12887","DESKTOP-G8U5C6E",,"16244","0"
"22-04-2026 6.17.20 PM","Application","Microsoft-Windows-Security-SPP","16394","Information","12886","DESKTOP-G8U5C6E",,"16244","0"
"22-04-2026 6.13.05 PM","Application","Microsoft-Windows-Security-SPP","16384","Information","12885","DESKTOP-G8U5C6E",,"16000","0"
"22-04-2026 6.12.35 PM","Application","Microsoft-Windows-Security-SPP","16394","Information","12884","DESKTOP-G8U5C6E",,"16000","0"
"22-04-2026 5.53.05 PM","Application","Microsoft-Windows-Security-SPP","16384","Information","12883","DESKTOP-G8U5C6E",,"23160","0"
"22-04-2026 5.52.13 PM","Application","Microsoft-Windows-Security-SPP","16394","Information","12882","DESKTOP-G8U5C6E",,"23160","0"
"22-04-2026 5.43.55 PM","Application","Microsoft-Windows-Security-SPP","16384","Information","12881","DESKTOP-G8U5C6E",,"21148","0"
"22-04-2026 5.43.25 PM","Application","Microsoft-Windows-Security-SPP","16394","Information","12880","DESKTOP-G8U5C6E",,"21148","0"
"22-04-2026 5.01.18 PM","Application","Microsoft-Windows-Security-SPP","16384","Information","12879","DESKTOP-G8U5C6E",,"23768","0"
"22-04-2026 5.00.48 PM","Application","Microsoft-Windows-Security-SPP","16394","Information","12878","DESKTOP-G8U5C6E",,"23768","0"
"22-04-2026 4.56.27 PM","Application","Edge","256","Information","12877","DESKTOP-G8U5C6E","S-1-5-21-3910806486-1924480113-2393903152-1001","4344","0"
"22-04-2026 4.36.27 PM","Application","Microsoft-Windows-Security-SPP","16384","Information","12876","DESKTOP-G8U5C6E",,"23688","0"
"22-04-2026 4.35.57 PM","Application","Microsoft-Windows-Security-SPP","16394","Information","12875","DESKTOP-G8U5C6E",,"23688","0"
"22-04-2026 4.28.14 PM","Application","Microsoft-Windows-Security-SPP","16384","Information","12874","DESKTOP-G8U5C6E",,"22204","0"
"22-04-2026 4.27.44 PM","Application","Microsoft-Windows-Security-SPP","16394","Information","12873","DESKTOP-G8U5C6E",,"22204","0"
"22-04-2026 3.56.53 PM","Application","Microsoft-Windows-Security-SPP","16384","Information","12872","DESKTOP-G8U5C6E",,"4120","0"
"22-04-2026 3.56.23 PM","Application","Microsoft-Windows-Security-SPP","16394","Information","12871","DESKTOP-G8U5C6E",,"4120","0"
"22-04-2026 3.32.08 PM","Application","Microsoft-Windows-Security-SPP","16384","Information","12870","DESKTOP-G8U5C6E",,"17396","0"
"22-04-2026 3.31.38 PM","Application","Microsoft-Windows-Security-SPP","16394","Information","12869","DESKTOP-G8U5C6E",,"17396","0"
"22-04-2026 3.28.51 PM","Application","Microsoft-Windows-Security-SPP","16384","Information","12868","DESKTOP-G8U5C6E",,"24088","0"
"22-04-2026 3.28.21 PM","Application","Microsoft-Windows-Security-SPP","16394","Information","12867","DESKTOP-G8U5C6E",,"24088","0"
"22-04-2026 3.24.14 PM","Application","Microsoft-Windows-Security-SPP","16384","Information","12866","DESKTOP-G8U5C6E",,"1156","0"
"22-04-2026 3.23.44 PM","Application","Microsoft-Windows-Security-SPP","16394","Information","12865","DESKTOP-G8U5C6E",,"1156","0"
"22-04-2026 3.11.36 PM","Application","Microsoft-Windows-Security-SPP","16384","Information","12864","DESKTOP-G8U5C6E",,"19560","0"
"22-04-2026 3.11.05 PM","Application","Microsoft-Windows-Security-SPP","16394","Information","12863","DESKTOP-G8U5C6E",,"19560","0"
"22-04-2026 3.07.37 PM","Application","Microsoft-Windows-Security-SPP","16384","Information","12862","DESKTOP-G8U5C6E",,"19948","0"
"22-04-2026 3.07.07 PM","Application","Microsoft-Windows-Security-SPP","16394","Information","12861","DESKTOP-G8U5C6E",,"19948","0"
"22-04-2026 3.07.03 PM","Application","ASUSSystemAnalysis","0",,"12860","DESKTOP-G8U5C6E",,"4748","0"
"22-04-2026 2.29.21 PM","Application","Microsoft-Windows-Security-SPP","16384","Information","12859","DESKTOP-G8U5C6E",,"21600","0"
"22-04-2026 2.28.32 PM","Application","Microsoft-Windows-Security-SPP","16394","Information","12858","DESKTOP-G8U5C6E",,"21600","0"
"22-04-2026 2.24.59 PM","Application","Microsoft-Windows-Security-SPP","16384","Information","12857","DESKTOP-G8U5C6E",,"11964","0"
"22-04-2026 2.24.29 PM","Application","Microsoft-Windows-Security-SPP","16394","Information","12856","DESKTOP-G8U5C6E",,"11964","0"
"22-04-2026 2.13.03 PM","Application","VSS","8224","Information","12855","DESKTOP-G8U5C6E",,"7728","0"
"22-04-2026 2.12.13 PM","Application","Windows Error Reporting","1001","Information","12854","DESKTOP-G8U5C6E","S-1-5-18","4952","17852"
"22-04-2026 2.12.09 PM","Application","Windows Error Reporting","1001","Information","12853","DESKTOP-G8U5C6E","S-1-5-18","12116","6668"
"22-04-2026 2.12.09 PM","Application","Microsoft-Windows-AppXDeploymentServer/Operational","2562",,"12852","DESKTOP-G8U5C6E",,"10296","0"
"22-04-2026 2.12.09 PM","Application","Microsoft-Windows-AppXDeploymentServer/Operational","2562",,"12851","DESKTOP-G8U5C6E",,"10296","0"
"22-04-2026 2.12.09 PM","Application","Microsoft-Windows-AppXDeploymentServer/Operational","2562",,"12850","DESKTOP-G8U5C6E",,"10296","0"
"22-04-2026 2.12.09 PM","Application","Microsoft-Windows-AppXDeploymentServer/Operational","2562",,"12849","DESKTOP-G8U5C6E",,"10296","0"
"22-04-2026 2.12.09 PM","Application","Microsoft-Windows-AppXDeploymentServer/Operational","2562",,"12848","DESKTOP-G8U5C6E",,"10296","0"
"22-04-2026 2.12.07 PM","Application","Microsoft-Windows-AppXDeploymentServer/Operational","2562",,"12847","DESKTOP-G8U5C6E",,"10296","0"
"22-04-2026 2.11.52 PM","Application","Microsoft-Windows-AppXDeploymentServer/Operational","2562",,"12846","DESKTOP-G8U5C6E",,"10296","0"
"22-04-2026 2.10.03 PM","Application","System Restore","8216","Information","12845","DESKTOP-G8U5C6E",,"9504","0"
"22-04-2026 2.08.52 PM","Application","Microsoft-Windows-Security-SPP","16384","Information","12844","DESKTOP-G8U5C6E",,"20356","0"
"22-04-2026 2.08.20 PM","Application","Microsoft-Windows-Security-SPP","16394","Information","12843","DESKTOP-G8U5C6E",,"20356","0"
"22-04-2026 2.03.50 PM","Application","Microsoft-Windows-Security-SPP","16384","Information","12842","DESKTOP-G8U5C6E",,"18612","0"
"22-04-2026 2.03.20 PM","Application","Microsoft-Windows-Security-SPP","16394","Information","12841","DESKTOP-G8U5C6E",,"18612","0"
"22-04-2026 1.38.53 PM","Application","Microsoft-Windows-Security-SPP","16384","Information","12840","DESKTOP-G8U5C6E",,"6568","0"
"22-04-2026 1.38.23 PM","Application","Microsoft-Windows-Security-SPP","16394","Information","12839","DESKTOP-G8U5C6E",,"6568","0"
"22-04-2026 12.56.53 PM","Application","Microsoft-Windows-Security-SPP","16384","Information","12838","DESKTOP-G8U5C6E",,"11920","0"
"22-04-2026 12.56.22 PM","Application","Microsoft-Windows-Security-SPP","16394","Information","12837","DESKTOP-G8U5C6E",,"11920","0"
"22-04-2026 12.53.06 PM","Application","Microsoft-Windows-Security-SPP","16384","Information","12836","DESKTOP-G8U5C6E",,"7192","0"
"22-04-2026 12.52.36 PM","Application","Microsoft-Windows-Security-SPP","16394","Information","12835","DESKTOP-G8U5C6E",,"7192","0"
"22-04-2026 12.20.09 PM","Application","Microsoft-Windows-Security-SPP","16384","Information","12834","DESKTOP-G8U5C6E",,"5424","0"
